"SRO ID", "@when", "Date"
"SRO3314", "1592-12-08", "viij December 1592"
"SRO3315", "1592-12-08", "viij December 1592"
"SRO3316", "1592-12-15", "xvto Decembris"
"SRO3317", "1592-12-16", "xvjto Decembris"
"SRO3318", "1592-12-18", "18 decembris"
"SRO3319", "1592-12-18", "18 decembris"
"SRO3320", "1592-12-20", "xxo die Decembris 1592"
"SRO3321", "1592-12-22", "xxijo die Decembris. /."
"SRO3322", "1593-01-01", "Primo die Januarij 1593"
"SRO3323", "1593-01-11", "xjo die Januarij"
"SRO3324", "1593-01-12", "xijo die Januarij"
"SRO3325", "1593-01-15", "15. Januarij"
"SRO3326", "1593-01-15", "15. Januarij"
"SRO3327", "1593-01-17", "xvijo Januarij"
"SRO3328", "1593-01-29", "29 Januarij 1593"
"SRO3329", "1593-01-29", "29 Januarij 1593"
"SRO3330", "1593-02-01", "primo Februarij"
"SRO3331", "1593-02-03", "Tertio die Februarij"
"SRO3332", "1593-02-03", "Tertio die Februarij"
"SRO3333", "1593-02-05", "vto Februarij 1593"
"SRO3334", "1593-02-05", "vto Februarij 1593"
"SRO3335", "1593-02-05", "vto Februarij 1593"
"SRO3336", "1593-02-06", "vjto Februarij"
"SRO3337", "1593-02-14", "xiiijto Februarij. /"
"SRO3338", "1593-02-15", "xvto Februarij"
"SRO3339", "1593-02-23", "xxiijo Februarij"
"SRO3340", "1593-02-24", "xxiiijto Februarij. /."
"SRO3341", "1593-02-26", "xxvjto die Februarij 1593"
"SRO3342", "1593-03-05", "vto marcij"
"SRO3343", "1593-03-05", "vto marcij"
"SRO3344", "1593-03-05", "vto marcij"
"SRO3345", "1593-03-05", "5. marcij"
"SRO3346", "1593-03-05", "5. marcij"
"SRO3347", "1593-03-05", "5. marcij"
"SRO3348", "1593-03-05", "5. marcij"
"SRO3349", "1593-03-05", "5. marcij"
"SRO3350", "1593-03-05", "5. marcij"
"SRO3351", "1593-03-18", "18 Marcij. /. 1593"
"SRO3352", "1593-03-18", "18 Marcij. /. 1593"
"SRO3353", "1593-03-21", "xxjo marcij"
"SRO3354", "1593-03-27", "xxvijo marcij"
"SRO3355", "1593-04-09", "ix Aprilis / 1593"
"SRO3356", "1593-04-12", "xijo Aprilis"
"SRO3357", "1593-04-12", "xijo Aprilis"
"SRO3358", "1593-04-12", "xijo Aprilis"
"SRO3359", "1593-04-13", "13. Aprilis"
"SRO3360", "1593-04-18", "xviijo Aprilis"
"SRO3361", "1593-04-23", "23 Aprilis 1593"
"SRO3362", "1593-04-23", "23 Aprilis 1593"
"SRO3363", "1593-05-02", "2 maij"
"SRO3364", "1593-05-07", "7 maij"
"SRO3365", "1593-05-09", "ixo die Maij"
"SRO3366", "1593-05-10", "10 maij"
"SRO3367", "1593-05-11", "11 maij 1593"
"SRO3368", "1593-05-26", "xxvjo maij"
"SRO3369", "1593-05-26", "xxvjo maij"
"SRO3370", "1593-06-02", "Secundo die Junij"
"SRO3371", "1593-06-11", ".11. Junij"
"SRO3372", "1593-06-16", "xvjto Junij 1593"
"SRO3373", "1593-06-25", "25 Junij"
"SRO3374", "1593-06-02", "Secundo die Junij"
"SRO3375", "1593-06-26", "xxvjto die Junij"
"SRO3376", "1593-06-27", "xxvijo Junij . / 1593"
"SRO3377", "1593-06-30", "30 Junij"
"SRO3378", "1593-06-30", "30 Junij"
"SRO3379", "1593-06-30", "30 Junij"
"SRO3380", "1593-07-06", "vjto Julij"
"SRO3381", "1593-07-11", "11 Julij"
"SRO3382", "1593-07-12", "12 Julij. /. 1593"
"SRO3383", "1593-07-14", "14 Julij"
"SRO3384", "1593-07-26", "xxvjto Julij"
"SRO3385", "1593-07-30", "30. Julij"
"SRO3386", "1593-08-05", "5 Augusti"
"SRO3387", "1593-08-11", "11 Augusti"
"SRO3388", "1593-08-11", "11 Augusti"
"SRO3389", "1593-08-18", "18 Augusti. / 1593"
"SRO3390", "1593-08-25", "25 Augusti. /."
"SRO3391", "1593-09-04", "4to Septembris. /."
"SRO3392", "1593-09-08", "8o die Septembris. /."
"SRO3393", "1593-09-14", "xiiijto Septembris"
"SRO3394", "1593-09-14", "xiiijto Septembris"
"SRO3395", "1593-09-17", "xvijmo die Septembris."
"SRO3396", "1593-09-28", "xxviijo die Septembris 1593"
"SRO3397", "1593-09-28", "xxviijo die Septembris 1593"
"SRO3398", "1593-09-28", "xxviijo die Septembris 1593"
"SRO3399", "1593-10-01", "1: Octobris"
"SRO3400", "1593-10-01", "1: Octobris"
"SRO3401", "1593-10-01", "1: Octobris"
"SRO3402", "1593-10-01", "1: Octobris"
"SRO3403", "1593-10-02", "2o Die Octobris. /."
"SRO3404", "1593-10-08", "8 Die Octobris. /."
"SRO3405", "1593-10-09", "ixo Octobris. /1593"
"SRO3406", "1593-10-08", "viijo Die Octobris. /."
"SRO3407", "1593-10-11", "xjo die Octobris. /."
"SRO3408", "1593-10-12", "xijo die Octobris."
"SRO3409", "1593-10-14", "xiiijto die Octobris. /"
"SRO3410", "1593-10-19", "xixo die Octobris. /."
"SRO3411", "1593-10-19", "xixo die Octobris. /. 1593"
"SRO3412", "1593-10-20", "20 Octobris"
"SRO3413", "1593-10-20", "20 Octobris"
"SRO3414", "1593-10-22", "xxijo die Octobris."
"SRO3415", "1593-10-22", "xxijo die Octobris."
"SRO3416", "1593-10-22", "22o. die Octobris. /"
"SRO3417", "1593-10-22", "22o. die Octobris. /"
"SRO3418", "1593-10-23", "23o die Octobris. /."
"SRO3419", "1593-10-24", "24to Die Octobris. /"
"SRO3420", "1593-10-25", "25to die Octobris. /. 1593"
"SRO3421", "1593-10-29", "29o die Octobris. /."
"SRO3422", "1593-10-31", "vltimo Die Octobris. /."
"SRO3423", "1593-11-14", "14 Novembris. /"
"SRO3424", "1593-11-16", "xvjto die Novembris. /"
"SRO3425", "1593-11-19", "xixodie Novembris. /"
"SRO3426", "1593-11-21", "xxjo die Novembris. /"
"SRO3427", "1593-11-22", "xxijo die Novembris. /1593"
"SRO3428", "1593-11-28", "28. Novembris"
"SRO3429", "1593-11-29", "29. Novembris"
"SRO3430", "1593-12-03", "iij Decembris."
"SRO3431", "1593-12-04", "4 Decembris."
"SRO3432", "1593-12-07", "7 Decembris. 1593"
"SRO3433", "1593-12-11", "11o die Decembris. /"
"SRO3434", "1593-12-12", "12 Decembris"
"SRO3435", "1593-12-14", "14 Decembris"
"SRO3436", "1593-12-22", "xxijdo die Decembris"
"SRO3437", "1593-12-22", "xxijdo die Decembris"
"SRO3438", "1593-12-22", "xxijdo die Decembris"
"SRO3439", "1593-12-23", "xxiijto Decembris 1593"
"SRO3440", "1593-12-31", "vltimo Decembris"
"SRO3441", "1593-12-31", "vltimo Decembris"
"SRO3442", "1594-01-04", "iiijto Januarij"
"SRO3443", "1594-01-05", "vto Januarij"
"SRO3444", "1594-01-07", "vijo Januarij 1594"
"SRO3445", "1594-01-07", "vijo Januarij 1594"
"SRO3446", "1594-01-14", "14 Januarij"
"SRO3447", "1594-01-14", "14 Januarij"
"SRO3448", "1594-01-22", "22o die Januarij. /."
"SRO3449", "1594-01-26", "26to Januarij. /."
"SRO3450", "1594-01-26", "26to Januarij. /."
"SRO3451", "1594-01-27", "27o. Januarij"
"SRO3452", "1594-02-01", "primo die Februarij. /. 1594"
"SRO3453", "1594-02-06", "vjto die Februarij"
"SRO3454", "1594-02-06", "vjto die Februarij. /."
"SRO3455", "1594-02-06", "vjto die Februarij. /."
"SRO3456", "1594-02-09", "ixo die Februarij. /"
"SRO3457", "1594-02-11", "11. februarij"
"SRO3458", "1594-02-20", "20o februarij"
"SRO3459", "1594-02-22", "22o Februarij"
"SRO3460", "1594-02-23", "23 Februarij 1594"
"SRO3461", "1594-02-23", "23 Februarij 1594"
"SRO3462", "1594-03-04", ".4 Febr Marcij"
"SRO3463", "1594-03-05", "5 Februarij Marcij"
"SRO3464", "1594-03-08", "viijo Marcij"
"SRO3465", "1594-03-12", "xijo marcij"
"SRO3466", "1594-03-16", "xvjto Marcij"
"SRO3467", "1594-03-21", "xxjo marcij 1594"
"SRO3468", "1594-03-22", "xxijo Marcij. /."
"SRO3469", "1594-03-22", "xxijo Marcij. /."
"SRO3470", "1594-04-12", "xijo die Aprilis"
"SRO3471", "1594-04-14", "14. Aprilis"
"SRO3472", "1594-04-14", "14. Aprilis"
"SRO3473", "1594-04-20", "xxo Aprilis 1594"
"SRO3474", "1594-04-23", "xxiijo die Aprilis"
"SRO3475", "1594-04-23", "xxiijo die Aprilis"
"SRO3476", "1594-04-26", "xxvjto die Aprilis. /."
"SRO3477", "1594-05-01", "primo die maij. /."
"SRO3478", "1594-05-02", "Secundo die maij"
"SRO3479", "1594-05-07", "7 maij 1594"
"SRO3480", "1594-05-07", "7 maij 1594"
"SRO3481", "1594-05-09", "9 maij"
"SRO3482", "1594-05-14", "xiiijo maij /"
"SRO3483", "1594-05-14", "xiiijo maij /"
"SRO3484", "1594-05-13", "xiijo maij"
"SRO3485", "1594-05-14", "xiiijto die Maij"
"SRO3486", "1594-05-14", "xiiijto die Maij. /. 1594"
"SRO3487", "1594-05-14", "xiiijto die Maij. /. 1594"
"SRO3488", "1594-05-14", "xiiijto die Maij. /. 1594"
"SRO3489", "1594-05-14", "xiiijto die Maij. /. 1594"
"SRO3490", "1594-05-14", "xiiijto die Maij. /. 1594"
"SRO3491", "1594-05-15", "xvto die Maij"
"SRO3492", "1594-05-16", "xvjto maij"
"SRO3493", "1594-05-17", "xvij maij"
"SRO3494", "1594-05-17", "xvijo maij"
"SRO3495", "1594-05-17", "xvijo maij"
"SRO3496", "1594-05-22", "xxijdo die Maij"
"SRO3497", "1594-05-24", "xxiiijto Die maij 1594"
"SRO3498", "1594-05-25", "xxvto die Maij"
"SRO3499", "1594-05-28", "xxviijo die Maij"
"SRO3500", "1594-05-28", "xxviijo Maij"
"SRO3501", "1594-05-28", "xxviijo Maij"
"SRO3502", "1594-05-30", "xxxo die Maij"
"SRO3503", "1594-05-30", "xxxo die Maij"
"SRO3504", "1594-05-31", "vltimo maij"
"SRO3508", "1594-06-06", "6to Junij 1594"
"SRO3509", "1594-06-06", "6to Junij 1594"
"SRO3510", "1594-06-07", "7o die Junij. /"
"SRO3511", "1594-06-08", "viijo Junij"
"SRO3512", "1594-06-10", "10 die Junij"
"SRO3513", "1594-06-11", "xj die Junij"
"SRO3514", "1594-06-13", "xiijo die Junij 1594"
"SRO3515", "1594-06-14", "xiiijto Junij"
"SRO3516", "1594-06-15", "xvto Junij"
"SRO3517", "1594-06-18", "xviij Junij"
"SRO3518", "1594-06-18", "xviij Junij"
"SRO3519", "1594-06-19", "xixo Die Junij. /. 1594"
"SRO3520", "1594-06-19", "xixo Die Junij. /. 1594"
"SRO3521", "1594-06-19", "xixo Die Junij. /. 1594"
"SRO3522", "1594-06-19", "xixo Junij"
"SRO3523", "1594-06-22", "22do Die Junij"
"SRO3524", "1594-06-25", "25 Junij"
"SRO3525", "1594-06-25", "25 Junij"
"SRO3527", "1594-06-25", "25. Junij 1594"
"SRO3528", "1594-06-26", "26. Junij"
"SRO3529", "1594-06-26", "26. Junij"
"SRO3530", "1594-07-15", "15 Julij"
"SRO3531", "1594-07-20", "xxo die Julij"
"SRO3532", "1594-08-02", "Secundo die Augusti. /. 1594"
"SRO3533", "1594-08-02", "Secundo die Augusti. /. 1594"
"SRO3534", "1594-08-02", "Secundo die Augusti. /. 1594"
"SRO3535", "1594-08-08", "viijo Augusti"
"SRO3536", "1594-08-08", "viijo Augusti"
"SRO3537", "1594-08-08", "viij Augusti"
"SRO3538", "1594-08-08", "viij Augusti"
"SRO3539", "1594-08-10", "xo Augusti 1594"
"SRO3540", "1594-08-10", "xo Augusti 1594"
"SRO3541", "1594-08-19", "xixo Augusti"
"SRO3542", "1584-08-21", "xxj augusti"
"SRO3543", "1594-08-22", "xxij Augusti"
"SRO3544", "1594-08-29", "29. Augusti. 1594"
"SRO3545", "1594-08-29", "29. Augusti. 1594"
"SRO3546", "1594-08-30", "xxxo Augusti"
"SRO3547", "1594-09-03", "/ /.3. Septembris / /"
"SRO3548", "1594-09-03", "/ /.3. Septembris / /"
"SRO3549", "1594-09-03", ".3o. Septembris. /."
"SRO3550", "1594-09-07", "7o. Septembris. /. 1594"
"SRO3551", "1594-09-07", "7o. Septembris. /. 1594"
"SRO3552", "1594-09-09", "9o die Septembris"
"SRO3553", "1594-09-10", "10 Septembris"
"SRO3554", "1594-09-13", "xiijo Septembris."
"SRO3555", "1594-09-14", "14to. Septembris."
"SRO3556", "1594-09-20", "xxo die Septembris /"
"SRO3557", "1594-09-26", "26to. Septembris. 1594"
"SRO3558", "1594-09-28", "xxviijo Septembris."
"SRO3559", "1594-10-31", "vltimo Octobris or rather Septembris"
"SRO3560", "1594-10-31", "vltimo Octobris or rather Septembris"
"SRO3561", "1594-10-01", "Primo die Octobris"
"SRO3562", "1594-10-02", "Secundo die octobris"
"SRO3563", "1594-10-07", "Septimo die Octobris. /. 1594"
"SRO3564", "1594-10-10", "xo die Octobris"
"SRO3565", "1594-10-11", "xj octobris"
"SRO3566", "1594-10-15", "xv octobris"
"SRO3567", "1594-10-16", ".16. Octobris 1594"
"SRO3568", "1594-10-16", ".16. Octobris 1594"
"SRO3569", "1594-10-16", ".16. Octobris 1594"
"SRO3570", "1594-10-16", ".16. Octobris 1594"
"SRO3571", "1594-10-24", "xxiiijo Octobris"
"SRO3572", "1594-10-25", "xxvto Octobris"
"SRO3573", "1594-10-25", "xxvto Octobris"
"SRO3574", "1594-10-25", "xxvto Octobris"
"SRO3575", "1594-10-29", "29 Octobris 1594"
"SRO3576", "1594-10-29", "29 octobris"
"SRO3577", "1594-10-29", "29 octobris"
"SRO3578", "1594-10-30", "30. die Octobris."
"SRO3579", "1594-10-31", "vltimo Octobris /"
"SRO3580", "1594-10-31", "vltimo Octobris /"
"SRO3581", "1594-11-05", "5to die Novembris. / /."
"SRO3582", "1594-11-06", "6to die Novembris. /. 1594"
"SRO3583", "1594-11-06", "6to die Novembris. /. 1594"
"SRO3584", "1594-11-06", "6to die Novembris. /. 1594"
"SRO3585", "1594-11-15", "15 Novembris. /"
"SRO3586", "1594-11-15", "Die veneris xvto Novembris"
"SRO3587", "1594-11-15", "Die veneris xvto Novembris"
"SRO3588", "1594-11-18", "Die Lunæ xviijo Novembris. / ."
"SRO3589", "1594-11-19", "xixo die Novembris. 1594"
"SRO3590", "1594-11-19", "xixo die Novembris. 1594"
"SRO3591", "1594-11-21", "xxj Novembris"
"SRO3592", "1594-11-21", "xxj Novembris"
"SRO3593", "1594-11-21", "xxj Novembris"
"SRO3594", "1594-11-21", "xxj Novembris"
"SRO3595", "1594-11-29", "29. Novembris. 1594"
"SRO3596", "1594-12-02", "2. Decembris"
"SRO3597", "1594-12-02", "2. Decembris"
"SRO3598", "1594-12-04", "iiijto die Decembris"
"SRO3599", "1594-12-04", "Quarto Die Decembris"
"SRO3600", "1594-12-06", "6. decembris 1594"
"SRO3601", "1594-12-06", "6. decembris 1594"
"SRO3602", "1594-12-06", "6. decembris 1594"
"SRO3603", "1594-12-20", "xxo die Decembris"
"SRO3604", "1594-12-24", "xxiiijto Decembris"
"SRO3605", "1594-12-28", "xxviijo die Decembris 1594"
"SRO3606", "1594-12-28", "xxviijo die Decembris 1594"
"SRO3607", "1594-12-28", "xxviijo die Decembris 1594"
"SRO3608", "1595-01-03", "iij Januarij 1595"
"SRO3609", "1595-01-03", "iij Januarij 1595"
"SRO3610", "1595-01-14", "xiiijt o Januarij"
"SRO3611", "1595-01-14", "xiiijt o Januarij"
"SRO3612", "1595-01-16", "xvjto die Januarij 1595"
"SRO3613", "1595-01-17", "xvijo die Januarij"
"SRO3614", "1595-01-21", "xxjo Januarij"
"SRO3615", "1595-01-21", "xxjo Januarij"
"SRO3616", "1595-01-21", "xxjo Januarij"
"SRO3617", "1595-01-23", "xxiij Januarij"
"SRO3618", "1595-01-23", "xxiij Januarij"
"SRO3619", "1595-01-30", "xxxo Die Januarij. / 1595"
"SRO3620", "1595-02-04", "iiijto Die Februarij"
"SRO3621", "1595-02-05", "vto Die Februarij. /."
"SRO3622", "1595-02-06", "vjto die Februarij. /."
"SRO3623", "1594-02-17", "xvijo die Februarij"
"SRO3624", "1595-02-17", "xvijo Februarij"
"SRO3625", "1595-02-17", "xvijo Februarij"
"SRO3626", "1595-02-18", "xviijo die Februarij 1595"
"SRO3627", "1595-02-21", "xxjo die Februarij."
"SRO3628", "1595-02-21", "xxjo die Februarij."
"SRO3629", "1595-02-24", "xxiiijto die februarij"
"SRO3630", "1595-02-25", "xxvto die Februarij. /."
"SRO3631", "1595-03-03", "3 marcij 1595"
"SRO3632", "1595-03-03", "3 marcij 1595"
"SRO3633", "1595-03-04", "iiijto die marcij"
"SRO3634", "1595-03-10", "xo die marcij"
