"SRO ID", "@when", "@notBefore", "@notAfter", "Date"
"SRO6815", "1618", "", "", "23o Jaunarij 1617. i. e. 1618]"
"SRO6816", "1618", "", "", "23o Jaunarij 1617. i.e. 1618"
"SRO6817", "1618-02-06", "", "", "6o Februarij 1617 i.e. 1618"
"SRO6818", "1618-02-09", "", "", "9o Februarij 1617 i.e. 1618"
"SRO6819", "1618-02-10", "", "", "10o Februarij 1617 i.e. 1618"
"SRO6820", "1618-02-11", "", "", "11o Februarij 1617 i.e. 1618"
"SRO6821", "1618-02-23", "", "", "23o Februarij 1617 i.e. 1618"
"SRO6822", "1618-02-24", "", "", "24 Februarij 1617 i.e. 1618"
"SRO6824", "1618-02-24", "", "", "24o Februarij 1617 i.e. 1618"
"SRO6825", "1618-03-01", "", "", "jmo Martij 1617 i.e. 1618"
"SRO6826", "1618-03-01", "", "", "jmo Martij 1617 i.e. 1618"
"SRO6827", "1618-03-03", "", "", "3o Martij 1617 i.e. 1618"
"SRO6828", "1618-03-04", "", "", "4o Martij 1617 i.e. 1618"
"SRO6829", "1618-03-05", "", "", "5o Martij 1617 i.e. 1618"
"SRO6830", "1618-03-02", "", "", "2o Martij 1617 i.e. 1618"
"SRO6832", "1618-03-06", "", "", "6o Martij 1617 i.e. 1618"
"SRO6833", "1618-03-06", "", "", "6o Martij 1617 i.e. 1618"
"SRO6834", "1618-03-07", "", "", "7o Martij 1617 i.e. 1618"
"SRO6835", "1618-03-10", "", "", "10o Martij 1617 i.e. 1618"
"SRO6836", "1618-03-10", "", "", "10o Martij 1617 i.e. 1618"
"SRO6837", "1618-03-14", "", "", "14o Martij 1617 i.e. 1618"
"SRO6838", "1618-03-17", "", "", "17o Martij 1617 i.e. 1618"
"SRO6839", "1618-03-19", "", "", "19o Martij 1617 i.e. 1618"
"SRO6840", "1618-03-27", "", "", "27o Martij 1618"
"SRO6841", "1618-03-28", "", "", "28 Martij 1618"
"SRO6842", "1618-03-30", "", "", "30 Martij 1618"
"SRO6843", "1618-03-30", "", "", "30 Martij 1618"
"SRO6844", "1618-04-08", "", "", "8o Aprilis 1618"
"SRO6845", "1618-04-11", "", "", "11o Aprilis 1618"
"SRO6846", "1618-04-13", "", "", "13o Aprilis 1618"
"SRO6847", "1618-04-16", "", "", "16o Aprilis 1618:"
"SRO6848", "1618-04-20", "", "", "20 Aprilis 1618"
"SRO6849", "1618-04-20", "", "", "20 Aprilis 1618"
"SRO6850", "1618-04-21", "", "", "21o Aprilis 1618"
"SRO6851", "1618-04-22", "", "", "22o Aprilis 1618"
"SRO6852", "1618-04-22", "", "", "22o Aprilis 1618"
"SRO6853", "1618-04-22", "", "", "22o Aprilis 1618"
"SRO6854", "1618-05-05", "", "", "5o Maij 1618"
"SRO6855", "1618-05-06", "", "", "6o Maij 1618"
"SRO6856", "1618-05-09", "", "", "9o Maij 1618"
"SRO6857", "1618-05-11", "", "", "11o Maij 1618"
"SRO6858", "1618-05-13", "", "", "13o Maij 1618"
"SRO6859", "1618-05-14", "", "", "14o Maij 1618"
"SRO6860", "1618-05-14", "", "", "14o Maij 1618"
"SRO6861", "1618-05-14", "", "", "14o Maij 1618"
"SRO6862", "1618-05-21", "", "", "21o Maij 1618."
"SRO6863", "1618-05-26", "", "", "26 Maij 1618"
"SRO6864", "1618-05-30", "", "", "30 Maij 1618"
"SRO6865", "1618-05-30", "", "", "30 Maij 1618"
"SRO6866", "1618-05-30", "", "", "30 Maij 1618."
"SRO6867", "1618-06-02", "", "", "2o Junij 1618"
"SRO6868", "1618-06-03", "", "", "3o Junij 1618"
"SRO6869", "1618-06-03", "", "", "3o Junij 1618"
"SRO6870", "1618-06-03", "", "", "3o Junij 1618"
"SRO6871", "1618-06-08", "", "", "8o Junij 1618"
"SRO6872", "1618-06-09", "", "", "9o Junij 1618"
"SRO6873", "1618-06-10", "", "", "10o Junij 1618."
"SRO6874", "1618-06-14", "", "", "14o Junij 1618"
"SRO6875", "1618-06-20", "", "", "20 Junij 1618"
"SRO6876", "1618-06-20", "", "", "20 Junij 1618"
"SRO6877", "1618-06-27", "", "", "27 Junij 1618."
"SRO6878", "1618-06-28", "", "", "28 Junij 1618"
"SRO6879", "1618-06-28", "", "", "28o Junij 1618"
"SRO6880", "1618-06-28", "", "", "28o Junij 1618"
"SRO6881", "1618-06-28", "", "", "28o Junij 1618"
"SRO6882", "1618-07-02", "", "", "2o Julij 1618"
"SRO6883", "1618-07-02", "", "", "2o Julij 1618."
"SRO6884", "1618-07-06", "", "", "6o Julij 1618"
"SRO6885", "1618", "", "", "8o Juili 1618"
"SRO6886", "1618", "", "", "8o Juili 1618"
"SRO6887", "1618", "", "", "8o Juili 1618"
"SRO6888", "1618-07-09", "", "", "9o Julij 1618"
"SRO6889", "1618-07-09", "", "", "9o Julij 1618"
"SRO6890", "1618-07-11", "", "", "11o Julij 1618."
"SRO6891", "1618-07-13", "", "", "13o Julij 1618"
"SRO6892", "1618-07-14", "", "", "14o Julij 1618"
"SRO6893", "1618-07-15", "", "", "15o Julij 1618"
"SRO6894", "1618-07-20", "", "", "20o Julij 1618"
"SRO6895", "1618-07-20", "", "", "20o Julij 1618."
"SRO6896", "1618-07-20", "", "", "20o Julij 1618."
"SRO6897", "1618-07-23", "", "", "23 Julij 1618"
"SRO6898", "1618-07-24", "", "", "24o Julij 1618"
"SRO6899", "1618-07-24", "", "", "24o Julij 1618"
"SRO6900", "1618-08-06", "", "", "6o Augusti 1618"
"SRO6901", "1618-08-07", "", "", "7o August 1618"
"SRO6902", "1618-08-19", "", "", "19o Augusti 1618"
"SRO6903", "1618-08-29", "", "", "29o Augusti 1618."
"SRO6904", "1618-09-04", "", "", "4o Septembris 1618"
"SRO6905", "1618-09-08", "", "", "8o Septembris 1618"
"SRO6906", "1618-09-08", "", "", "8o Septembris 1618"
"SRO6907", "1618-09-10", "", "", "10o Septembris 1618"
"SRO6908", "1618-09-10", "", "", "10o Septembris 1618"
"SRO6909", "1618-09-17", "", "", "17 Septembris 1618"
"SRO6910", "1618-09-17", "", "", "17 Septembris 1618"
"SRO6911", "1618-09-17", "", "", "17 Septembris 1618"
"SRO6912", "1618-09-25", "", "", "25o Septembris 1618"
"SRO6913", "1618-09-24", "", "", "24o Septembris 1618"
"SRO6914", "1618-09-24", "", "", "24o Septembris 1618"
"SRO6915", "1618-09-25", "", "", "25o Septembris 1618"
"SRO6916", "1618-09-27", "", "", "27o Septembris 1618"
"SRO6917", "1618-10-06", "", "", "6o Octobris 1618"
"SRO6918", "1618-10-07", "", "", "7o Octobris 1618"
"SRO6919", "1618-10-12", "", "", "12o Octobris 1618"
"SRO6920", "1618-10-17", "", "", "17o Octobris 1618"
"SRO6921", "1618-10-19", "", "", "19o Octobris 1618"
"SRO6922", "1618-10-19", "", "", "19o Octobris 1618"
"SRO6923", "1618-10-22", "", "", "22o Octobris 1618"
"SRO6924", "1618-10-23", "", "", "23o Octobris 1618"
"SRO6925", "1618-10-27", "", "", "27o Octobris 1618"
"SRO6926", "1618-10-31", "", "", "31o Octobris 1618"
"SRO6927", "1618-11-02", "", "", "2o Nouembris. 1618"
"SRO6928", "1618-11-02", "", "", "2o Nouembris 1618"
"SRO6929", "1618-11-02", "", "", "2o Nouembris 1618"
"SRO6930", "1618-11-02", "", "", "2o Nouembris. 1618"
"SRO6931", "1618-11-07", "", "", "7o Nouembris 1618"
"SRO6932", "1618-11-09", "", "", "9o Nouembris 1618"
"SRO6933", "1618-11-20", "", "", "20o Nouembris 1618"
"SRO6934", "1618-11-20", "", "", "20o Nouembris 1618"
"SRO6935", "1618-11-21", "", "", "21o Nouembris 1618"
"SRO6936", "1618-11-24", "", "", "24o Nouembris. 1618"
"SRO6937", "1618-11-24", "", "", "24o Nouembris. 1618"
"SRO6938", "1618-11-24", "", "", "24o Nouembris. 1618"
"SRO6939", "1618-11-24", "", "", "24o Nouembris. 1618"
"SRO6940", "1618-11-25", "", "", "25o Nouembris 1618"
"SRO6941", "1618-11-26", "", "", "26o Nouembris 1618"
"SRO6942", "1618-11-26", "", "", "26o Nouembris 1618"
"SRO6943", "1618-11-28", "", "", "28o Nouembris 1618"
"SRO6944", "1618-12-02", "", "", "2o Decembris 1618."
"SRO6945", "1618-12-02", "", "", "2o Decembris 1618."
"SRO6946", "1618-12-11", "", "", "11o Decembris 1618"
"SRO6947", "1618-12-16", "", "", "16o Decembris 1618"
"SRO6948", "1618-12-16", "", "", "16o Decembris 1618."
"SRO6949", "1618-12-16", "", "", "16o Decembris 1618."
"SRO6950", "1618-12-19", "", "", "19o Decembris 1618"
"SRO6951", "1618-12-21", "", "", "21o Decembris 1618"
"SRO6952", "1619-01-01", "", "", "jmo Januarij 1618 i.e. 1619"
"SRO6953", "1619-01-04", "", "", "4o Januarij 1618 1619"
"SRO6954", "1619-01-07", "", "", "7o Januarij 1618 i.e. 1619"
"SRO6955", "1619-01-07", "", "", "7o Januarij 1618 i.e. 1619"
"SRO6956", "1619-01-07", "", "", "7o Januarij 1618 i.e. 1619"
"SRO6957", "1619-01-09", "", "", "9o Janutarij 1618 i.e. 1619"
"SRO6958", "1619-01-12", "", "", "12o Januarij 1618 i.e. 1619"
"SRO6959", "1619-01-12", "", "", "12o Januarij 1618 i.e. 1619"
"SRO6960", "1619-01-13", "", "", "13o Januarij 1618 i.e. 1619"
"SRO6961", "1619-01-14", "", "", "14o Januarij 1618. i.e. 1619"
"SRO6962", "1619-01-18", "", "", "18o Januarij 1618 i.e. 1619"
"SRO6963", "1619-01-20", "", "", "20o Januarij 1618 i.e. 1619"
"SRO6964", "1619-01-20", "", "", "20o Januarij 1618 i.e. 1619"
"SRO6965", "1619-01-22", "", "", "22o Januarij 1618 i.e. 1619"
"SRO6966", "1610-01-22", "", "", "22o Januarij 1618 i.e. 1619"
"SRO6967", "1619-01-25", "", "", "25o Januarij 1618 i.e. 1619"
"SRO6968", "1619-01-25", "", "", "25o Januarij 1618 i.e. 1619"
"SRO6969", "1619-01-27", "", "", "27o Januarij 1618 i.e. 1619"
"SRO6970", "1619-02-02", "", "", "2o Februarij 1618 i.e. 1619"
"SRO6971", "1619-02-05", "", "", "5o Februarij 1618 i.e. 1619"
"SRO6972", "1619-02-05", "", "", "5o Februarij 1618 i.e. 1619"
"SRO6973", "1619-02-07", "", "", "7o Februarij 1618. i.e. 1619"
"SRO6974", "1619-02-11", "", "", "11o Februarij 1618 i.e. 1619"
"SRO6975", "1619-02-13", "", "", "13o Februarij 1618 i.e. 1619"
"SRO6976", "1619-02-13", "", "", "13o Februarij 1618 i.e. 1619"
"SRO6977", "1619-02-18", "", "", "18o Februarij 1618./ i.e. 1619"
"SRO6978", "1619-02-18", "", "", "18o Februarij 1618./ i.e. 1619"
"SRO6979", "1619-02-19", "", "", "19o Februarij 1618 i.e. 1619"
"SRO6980", "1619-02-19", "", "", "19o Februarij 1618 i.e. 1619"
"SRO6981", "1619-02-19", "", "", "19o Februarij 1618 i.e. 1619"
"SRO6982", "1619-02-22", "", "", "22o Februarij 1618 i.e. 1619"
"SRO6983", "1619-02-22", "", "", "22o Februarij 1618 i.e. 1619"
"SRO6984", "1619-02-22", "", "", "22o Februarij 1618 i.e. 1619"
"SRO6985", "1619-02-26", "", "", "26o Februarij 1618 i.e. 1619"
"SRO6986", "1619-02-26", "", "", "26o Februarij 1618 i.e. 1619"
"SRO6987", "1619-03-08", "", "", "8o Martij 1618 i.e. 1619"
"SRO6988", "1619-03-09", "", "", "9o Martij 1618 i.e. 1619"
"SRO6989", "1619-03-12", "", "", "12o Martij 1618 i.e. 1619"
"SRO6990", "1619-03-16", "", "", "16o Martij 1618 i.e. 1619"
"SRO6991", "1619-03-20", "", "", "20o Martij 1618 i.e. 1619"
"SRO6992", "1619-03-20", "", "", "20o Martij 1618 i.e. 1619"
"SRO6993", "1619-03-22", "", "", "22o Martij 1618 i.e. 1619"
"SRO6994", "1619-03-22", "", "", "22o Martij 1618 i.e. 1619"
"SRO6995", "1619-03-22", "", "", "22o Martij 1618 i.e. 1619"
"SRO6996", "1619-03-22", "", "", "22o Martij 1618 i.e. 1619"
"SRO6997", "1619-03-22", "", "", "22o Martij 1618 i.e. 1619"
"SRO6998", "1619-03-23", "", "", "23o Martij 1618 i.e. 1619"
"SRO6999", "1619-03-23", "", "", "23o Martij 1618 i.e. 1619"
"SRO7000", "1619-03-27", "", "", "27o Martij 1619"
"SRO7001", "1619-04-01", "", "", "1mo Aprilis 1619"
"SRO7002", "1619-04-01", "", "", "1mo Aprilis 1619"
"SRO7003", "1619-04-06", "", "", "6o. April 1619"
"SRO7004", "1619-04-06", "", "", "6o April 1619"
"SRO7005", "1619-04-06", "", "", "6o April 1619"
"SRO7006", "1619-04-08", "", "", "8o Aprilis 1619"
"SRO7007", "1619-04-09", "", "", "9o Aprilis 1619"
"SRO7008", "1619-04-09", "", "", "9o Aprilis 1619"
"SRO7009", "1619-04-12", "", "", "12o Aprilis 1619"
"SRO7010", "1619-04-12", "", "", "12o Aprilis 1619"
"SRO7011", "1619-04-13", "", "", "13o Aprilis 1619"
"SRO7012", "1619-04-13", "", "", "13o Aprilis 1619"
"SRO7013", "1619-04-14", "", "", "14o Aprilis 1619"
"SRO7014", "1619-04-14", "", "", "14o Aprilis 1619"
"SRO7015", "1619-04-14", "", "", "14o Aprilis 1619"
"SRO7016", "1619-04-15", "", "", "15o Aprilis 1619"
"SRO7017", "1619-04-15", "", "", "15o Aprilis 1619"
"SRO7018", "1619-04-20", "", "", "20o Aprilis 1619"
"SRO7019", "1619-04-20", "", "", "20o Aprilis 1619"
"SRO7020", "1619-04-22", "", "", "22o Aprilis 1619"
"SRO7021", "1619-04-26", "", "", "26o Aprilis 1619"
"SRO7022", "1619-04-28", "", "", "28o Aprilis 1619"
"SRO7023", "1619-04-28", "", "", "28o Aprilis 1619"
"SRO7024", "1619-04-28", "", "", "28o Aprilis 1619."
"SRO7025", "1619-05", "", "", "jmo Maij 1619"
"SRO7026", "1619-05", "", "", "jmo Maij 1619"
"SRO7027", "1619-05-04", "", "", "4to Maij 1619"
"SRO7028", "1619-05-05", "", "", "5o Maij 1619"
"SRO7029", "1619-05-07", "", "", "vijo Maij 1619."
"SRO7030", "1619-05-07", "", "", "vijo Maij 1619"
"SRO7031", "1619-05-07", "", "", "vijo Maij 1619"
"SRO7032", "1619-05-12", "", "", "xijo Maij 1619"
"SRO7033", "1619-05-15", "", "", "xvo Maij 1619"
"SRO7034", "1619-05-17", "", "", "17o Maij 1619."
"SRO7035", "1619-05-17", "", "", "17o Maij 1619."
"SRO7036", "1619-05-22", "", "", "xxijo Maij 1619"
"SRO7037", "1619-05-26", "", "", "xxvjo Maij 1619"
"SRO7038", "1619-05-26", "", "", "xxvjo Maij 1619"
"SRO7039", "1619-05-27", "", "", "xxvijo Maij 1619"
"SRO7040", "1619-05-27", "", "", "xxvijo Maij 1619"
"SRO7041", "1619-06", "", "", "jmo Junij 1619"
"SRO7042", "1619-06-02", "", "", "2o Junij 1619"
"SRO7043", "1619-06-04", "", "", "4o Junij 1619"
"SRO7044", "1619-06-08", "", "", "8o Junij 1619"
"SRO7045", "1619-06-10", "", "", "10o Junij 1619"
"SRO7046", "1619-06-11", "", "", "11o Junij 1619"
"SRO7047", "1619-06-11", "", "", "11o Junij 1619"
"SRO7048", "1619-06-11", "", "", "11o Junij 1619"
"SRO7049", "1619-06-12", "", "", "12o Junij 1619"
"SRO7050", "1619-06-12", "", "", "12o Junij 1619"
"SRO7051", "1619-06-12", "", "", "12o Junij 1619"
"SRO7052", "1619-06-12", "", "", "12o Junij 1619"
"SRO7053", "1619-06-17", "", "", "17 Junij 1619"
"SRO7054", "1619-06-17", "", "", "17 Junij 1619"
"SRO7055", "1619-07", "", "", "jo Julij 1619"
"SRO7056", "1619-07", "", "", "jo Julij 1619"
"SRO7057", "1619-07-06", "", "", "6o Julij 1619"
"SRO7058", "1619-07-08", "", "", "8o Julij 1619"
"SRO7059", "1619-10-11", "", "", "11o Octobris 1619"
"SRO7060", "1619-07-10", "", "", "10o Julij 1619"
"SRO7061", "1619-07-10", "", "", "10o Julij 1619"
"SRO7062", "1619-07-10", "", "", "10o Julij 1619"
"SRO7063", "1619-07-19", "", "", "19o Julij 1619"
"SRO7064", "1619-08-21", "", "", "21o Augusti 1619"
"SRO7065", "1619-08-21", "", "", "21o Augusti 1619"
"SRO7066", "1619-09-03", "", "", "3o Septembris. 1619"
"SRO7067", "1619-09-30", "", "", "30 Septembris. 1619"
"SRO7068", "1619-07-20", "", "", "20 Julij 1619"
"SRO7069", "1619-07-20", "", "", "20 Julij 1619"
"SRO7070", "1619-07-21", "", "", "21o Julij 1619"
"SRO7071", "1619-07-23", "", "", "23o Julij 1619"
"SRO7072", "1619-07-29", "", "", "29o Julij 1619"
"SRO7073", "1619-07-29", "", "", "29o Julij 1619"
"SRO7074", "1619-07-29", "", "", "29o Julij 1619"
"SRO7075", "1619-08-03", "", "", "3o Augusti 1619"
"SRO7076", "1619-08-06", "", "", "6o Augusti 1619"
"SRO7077", "1619-08-07", "", "", "7o Augusti 1619"
"SRO7078", "1619-08-07", "", "", "7o Augusti 1619"
"SRO7079", "1619-08-11", "", "", "11o Augusti 1619."
"SRO7080", "1619-08-13", "", "", "13o Augusti 1619"
"SRO7081", "1619-08-13", "", "", "13o Augusti 1619"
"SRO7082", "1619-08-20", "", "", "20o Augusti 1619"
"SRO7083", "1619-08-21", "", "", "21o Augusti 1619"
"SRO7084", "1619-08-25", "", "", "25o Augusti 1619"
"SRO7085", "1619-09-03", "", "", "3o Septembris 1619"
"SRO7086", "1619-09-03", "", "", "3o Septembris 1619"
"SRO7087", "1619-09-06", "", "", "6o Septembris 1619"
"SRO7088", "1619-09-06", "", "", "6o Septembris 1619"
"SRO7089", "1619-09-13", "", "", "13o Septembris 1619"
"SRO7090", "1619-09-13", "", "", "13o Septembris 1619"
"SRO7091", "1619-09-13", "", "", "13o Septembris 1619"
"SRO7092", "1619-09-13", "", "", "13o Septembris 1619"
"SRO7093", "1619-09-15", "", "", "15 Septembris 1619"
"SRO7094", "1619-09-15", "", "", "15 Septembris 1619"
"SRO7095", "1619-09-15", "", "", "15 Septembris 1619"
"SRO7096", "1619-09-17", "", "", "17o September 1619"
"SRO7097", "1619-09-18", "", "", "18o Septembris 1619"
"SRO7098", "1619-09-18", "", "", "18o Septembris 1619"
"SRO7099", "1619-09-18", "", "", "18o Septembris 1619"
"SRO7100", "1619-09-18", "", "", "18o Septembris 1619"
"SRO7101", "1619-09-24", "", "", "24o Septembris 1619"
"SRO7102", "1619-09-25", "", "", "25o Septembris 1619"
"SRO7103", "1619-09-27", "", "", "27 Septembris 1619."
"SRO7104", "1619-10", "", "", "jmo Octobris 1619"
"SRO7105", "1619-10", "", "", "jmo Octobris 1619"
"SRO7106", "1619-10-09", "", "", "9o Octobris 1619"
"SRO7107", "1619-10-09", "", "", "9o Octobris 1619"
"SRO7108", "1619-10-16", "", "", "16o Octobris 1619"
"SRO7109", "1619-10-16", "", "", "16o Octobris 1619"
"SRO7110", "1619-10-17", "", "", "17 Octobris 1619"
"SRO7111", "1619-10-17", "", "", "17o Octobris 1619"
"SRO7112", "1619-10-17", "", "", "17o Octobris 1619"
"SRO7113", "1619-10-19", "", "", "19o Octobris 1619"
"SRO7114", "1619-10-23", "", "", "23o Octobris 1619"
"SRO7115", "1619-10-23", "", "", "23o Octobris 1619"
"SRO7116", "1619-10-27", "", "", "27o Octobris 1619"
"SRO7117", "1619-10-30", "", "", "30 Octobris 1619"
"SRO7118", "1619-11", "", "", "jo Nouembris 1619"
"SRO7119", "1619-11", "", "", "jo Nouembris 1619"
"SRO7120", "1619-11-08", "", "", "8o Nouembris 1619"
"SRO7121", "1619-11-08", "", "", "8o Nouembris 1619"
"SRO7122", "1619-11-08", "", "", "8o Nouembris 1619"
"SRO7123", "1619-11-08", "", "", "8o Nouembris 1619"
"SRO7124", "1619-11-12", "", "", "12o Nouembris 1619"
"SRO7125", "1619-11-13", "", "", "13o Nouembris 1619"
"SRO7126", "1619-11-16", "", "", "16o Nouembris 1619"
"SRO7127", "1619-11-16", "", "", "16o Nouembris 1619"
"SRO7128", "1619-11-19", "", "", "19o Nouember. 1619"
"SRO7129", "1619-11-30", "", "", "30 Nouembris 1619"
"SRO7130", "1619-12-02", "", "", "2o Decembris 1619"
"SRO7131", "1619-12-06", "", "", "6o Decembris 1619"
"SRO7132", "1619-12-06", "", "", "6o Decembris 1619"
"SRO7133", "1619-12-06", "", "", "6o Decembris 1619"
"SRO7134", "1619-12-06", "", "", "6o Decembris 1619"
"SRO7135", "1619-12-13", "", "", "13o Decembris. 1619"
"SRO7136", "1619-12-18", "", "", "18o Decembris 1619"
"SRO7137", "1619-12-20", "", "", "20 Decembris 1619."
"SRO7138", "1619-12-20", "", "", "20 Decembris 1619"
"SRO7139", "1619-12-23", "", "", "23o Decembris 1619"
"SRO7140", "1619-12-24", "", "", "24o Decembris 1619"
"SRO7141", "1619-12-27", "", "", "27o Decembris 1619"
"SRO7142", "1620-01-07", "", "", "7o Januarij 1619 i.e. 1620"
"SRO7143", "1620-01-07", "", "", "7o Januarij 1619 i.e. 1620"
"SRO7144", "1620-01-10", "", "", "10 Januarij 1619 i.e. 1620"
"SRO7145", "1620-01-10", "", "", "10 Januarij 1619 i.e. 1620"
"SRO7146", "1620-01-12", "", "", "12 Januarij 1619 i.e. 1620"
"SRO7147", "1620-01-12", "", "", "12 Januarij 1619 i.e. 1620"
"SRO7148", "1620-01-15", "", "", "15o Januarij 1619 i.e. 1620"
"SRO7149", "1620-01-15", "", "", "15o Januarij 1619 i.e. 1620"
"SRO7150", "1620-01-17", "", "", "17o Januarij 1619 i.e. 1620"
"SRO7151", "1620-01-20", "", "", "20 Januarij 1619 i.e. 1620"
"SRO7152", "1620-01-20", "", "", "20 Januarij 1619 i.e. 1620"
"SRO7153", "1620-01-20", "", "", "20 Januarij 1619 i.e. 1620"
"SRO7154", "1620-01-22", "", "", "22o Januarij 1619 i.e. 1620"
"SRO7155", "1620-01-24", "", "", "24o Januarij 1619 i.e. 1620"
"SRO7156", "1620-01-25", "", "", "25o Januarij 1619 i.e. 1620"
"SRO7157", "1620-01-25", "", "", "25o Januarij 1619 i.e. 1620"
"SRO7158", "1620-01-29", "", "", "29o Januarij 1619 i.e. 1620"
"SRO7159", "1620-01-29", "", "", "29o Januarij 1619 i.e. 1620"
"SRO7160", "1620-01-31", "", "", "31o Januarij 1619 i.e. 1620"
"SRO7161", "1620-02-01", "", "", "1mo Februarij 1619 i.e. 1620"
"SRO7162", "1620-02-01", "", "", "1mo Februarij 1619 i.e. 1620"
"SRO7163", "1620-02-08", "", "", "8o februarij 1619 i.e. 1620"
"SRO7164", "1620-02-09", "", "", "9o Februarij 1619 i.e. 1620"
"SRO7165", "1620-02-11", "", "", "11o Februarij 1619 i.e. 1620"
"SRO7166", "1620-02-16", "", "", "16o Februarij 1619 i.e. 1620"
"SRO7167", "1620-02-16", "", "", "16o Februarij 1619 i.e. 1620"
"SRO7168", "1620-02-17", "", "", "17o Februarij 1619 i.e. 1620"
"SRO7169", "1620-03-06", "", "", "6o Martij 1619 i.e. 1620"
"SRO7170", "1620-03-06", "", "", "6o Martij 1619 i.e. 1620"
"SRO7171", "1620-03-07", "", "", "7o Martij 1619 i.e. 1620"
"SRO7172", "1620-03-08", "", "", "8o Martij 1619 i.e. 1620"
"SRO7173", "1620-03-08", "", "", "8o Martij 1619 i.e. 1620"
"SRO7174", "1620-03-08", "", "", "8o Martij 1619 i.e. 1620"
"SRO7175", "1620-03-16", "", "", "16o Martij 1619 i.e. 1620"
"SRO7176", "1620-03-20", "", "", "20o Martij 1619 i.e. 1620"
"SRO7177", "1620-03-18", "", "", "18 Martij 1619 i.e. 1620"
"SRO7178", "1620-03-02", "", "", "2jo Martij 1619. i.e. 1620"
"SRO7179", "1620-03-02", "", "", "2jo Martij 1619. i.e. 1620"
"SRO7180", "1620-03-22", "", "", "22o Martij 1619 i.e. 1620"
"SRO7181", "1620-03-28", "", "", "28o Martij 1620"
"SRO7182", "1620-03-29", "", "", "29o Martij 1620"
"SRO7183", "1620-03-30", "", "", "30 Martij 1620"
"SRO7184", "1620-03-30", "", "", "30 Martij 1620"
"SRO7185", "1620-03-05", "", "", "5o Martij 1619 i.e. 16201620"
"SRO7190", "1620-04-03", "", "", "3o Aprilis 1620"
"SRO7191", "1620-04-03", "", "", "3o Aprilis 1620"
"SRO7192", "1620-04-04", "", "", "4o Aprilis 1620"
"SRO7193", "1602-04-08", "", "", "8o Aprilis 1602"
"SRO7194", "1620-04-11", "", "", "11o Aprilis 1620."
"SRO7195", "1620-04-12", "", "", "12o Aprilis 1620."
"SRO7196", "1620-04-12", "", "", "12o Aprilis 1620."
"SRO7197", "1620-04-28", "", "", "28o Aprilis 1620."
"SRO7198", "1620-04-29", "", "", "29o Aprilis 1620"
"SRO7199", "1620-05", "", "", "jmo Maij 1620"
"SRO7200", "1620-05-04", "", "", "4o Maij 1620."
"SRO7201", "1620-05-04", "", "", "4o Maij 1620."
"SRO7202", "1620-05-05", "", "", "5o Maij 1620"
"SRO7203", "1620-05-06", "", "", "6o Maij 1620"
"SRO7204", "1620-05-06", "", "", "6o Maij 1620"
"SRO7205", "1620-05-11", "", "", "11o Maij 1620"
"SRO7206", "1620-05-12", "", "", "12o Maij 1620"
"SRO7207", "1620-05-15", "", "", "15o Maij 1620"
"SRO7208", "1620-05-19", "", "", "19o Maij 1620"
"SRO7209", "1620-05-19", "", "", "19o Maij 1620"
"SRO7210", "1620-05-22", "", "", "22o Maij 1620"
"SRO7211", "1620-05-22", "", "", "22o Maij 1620"
"SRO7212", "1620-05-22", "", "", "22o Maij 1620"
"SRO7213", "1620-05-26", "", "", "26 Maij 1620"
"SRO7214", "1620-06-09", "", "", "9o Junij 1620."
"SRO7215", "1620-06-09", "", "", "9o Junij 1620."
"SRO7216", "1620-06-12", "", "", "12o Junij 1620."
"SRO7217", "1620-06-12", "", "", "12o Junij 1620."
"SRO7218", "1620-06-17", "", "", "17o Junij 1620"
"SRO7219", "1620-07-04", "", "", "4o Julij 1620"
"SRO7220", "1620-07-08", "", "", "8o Julij 1620"
"SRO7221", "1620-07-10", "", "", "10 Julij 1620"
"SRO7222", "1620-07-10", "", "", "10o Julij 1620"
